0;01;192;Indicateur des composites;Code table;0;0;8
0;01;193;Table des identificateurs des donnees combinees;Code table;0;0;8
0;01;194;CARRIER BALLOON/DROP TEMP;CCITT IA;0;0;72
0;01;195;MOBIL LAND STATION IDENTIFIER;CCITT IA;0;0;72
0;01;196;NUMERO DE DEPARTEMENT;Numeric;0;0;8
0;01;197;NUMERO DE COMMUNE ET NUMERO DE  STATION DANS LA COMMUNE;Numeric;0;0;21
0;01;198;TYPE DE SPEMET;Code table;0;0;2
0;01;199;OBJET PRINCIPAL DU SPEMET;Code table;0;0;4
0;01;200;Wmo region sub-area;Numeric;0;0;4
0;01;201;Identifiant de massif montagneux;Numeric;0;0;7
0;01;202;Numero de departement elargi;Numeric;0;0;10
0;01;208;X-velocity from earth's centre in direction 0 est;m/s;5;-1073741824;31
0;01;209;Y-velocity from earth's centre in direction 90 est;m/s;5;-1073741824;31
0;01;210;Z-velocity from earth's centre in direction north pole;m/s;5;-1073741824;31
0;01;220;Identification mark of a cloud system ( format YYYYMMDDhhmm_Tb_lat_lon or ``FIRST'');CCITT IA;0;0;248
0;01;221;Modele de reference - reference producteur;CCITT IA;0;0;104
0;02;192;SAR azimuth angle;Degree;0;0;9
0;02;193;Type de calculateur;Code table;0;0;8
0;02;194;Indicateur du dernier etalonnage;Code table;0;0;8
0;02;195;Frequence du dernier etalonnage;Hz;-6;0;16
0;02;196;Reglage bas du dernier etalonnage;Numeric;0;0;16
0;02;197;Reglage haut du dernier etalonnage;Numeric;0;0;16
0;02;198;Indicateur d'arret ou de panne;Code table;0;0;8
0;02;199;Constante radar;dB;1;-1000;16
0;02;200;Indicateur de fonctionnement de l eliminateur echos fixes;Code table;0;0;2
0;02;201;INDICATOR FOR METHOD OF CALCULATION OF SPECTRAL DATA;Code table;0;0;4
0;02;202;INDICATOR FOR TYPE OF PLATFORM;Code table;0;0;3
0;02;203;WAVE MEASUREMENT INSTRUMENTATION;Code table;0;0;2
0;02;204;INDICATEUR DES UNITES DE VITESSE DU VENT ET DU TYPE D'INSTRUMENTS UTILISES;Code table;0;0;3
0;02;205;TYPE DE RADAR;Code table;0;0;8
0;02;206;Indicateur de positionnement en site inhibe;Code table;0;0;2
0;02;207;Sens de balayage en azimut;Code table;0;0;2
0;02;210;TYPE DE SITE (pour les SYNOR);Numeric;0;0;6
0;02;211;TEMPS DE BON FONCTIONNEMENT DE LA STATION;HEURE;0;0;8
0;02;212;TEMPS DE BON FONCTIONNEMENT DE LA STATION;MINUTE;0;0;8
0;02;213;PRECISION DE MESURE DE TEMPERA  TURE AMDAR;K;0;0;2
0;02;214;RENSEIGNEMENTS SUR L'ETAT DE    FONCTIONNEMENT DE LA BOUEE;Numeric;0;0;14
0;02;215;INDICATEUR DU TYPE D'ANCRE FLOT TANTE;Code table;0;0;1
0;02;216;Resolution du pluviometre;m;4;0;3
0;04;192;PERIODE A LAQUELLE SE RAPPORTE  LA VALEUR SUIVANTE;MINUTE;0;0;8
0;04;193;HEURE EFFECTIVE DU LANCEMENT DE LA RADIOSONDE;HOUR;0;0;5
0;04;194;MINUTES EFFECTIVES DU LANCEMENT DE LA RADIOSONDE;MINUTES;0;0;6
0;04;195;NOMBRE D'HEURES ECOULEES ENTRE  L'HEURE D'OBSERVATION GGgg ET   L'HEURE A LAQUELLE SE REFERE LA DERNIERE POSITION;HEURE;0;0;4
0;04;196;Duree des phenomenes;Code table;0;0;7
0;04;197;Periode de reference pour les cumuls et extremums;MINUTE;0;-1440;12
0;04;198;Duree pendant laquelle l'humidite est >= 80%;MINUTE;0;0;11
0;04;199;Duree pendant laquelle l'humidite est <= 40%;MINUTE;0;0;11
0;04;200;Duree de gel sous abri;MINUTE;0;0;11
0;04;201;Periode d'observation;Code table;0;0;3
0;05;192;Distance Ouest-Est du coin Nord-Ouest de l'image au radar;m;0;-1024000;24
0;05;193;Distance w-e sur le plan de projection du coin nw de l'image;m;0;-1024000;24
0;05;194;Indicateur du centre de projection;Code table;0;0;8
0;05;195;Latitude de reference;Degree;5;-9000000;25
0;05;196;Increment de l'azimut entre chaque tir de l'image polaire;Degree;2;0;10
0;05;197;Increment de l'azimut entre chaque tir de l'image polaire avant interpolation;Degree;2;0;10
0;05;217;X-location from earth's centre in direction 0 Est;m;2;-1073741824;31
0;05;232;Direction (spectral);Degree;0;0;12
0;06;192;Distance Nord-Sud du coin Nord-Ouest de l'image au radar;m;0;-1024000;24
0;06;193;Distance d application de la correction en 1/r2;m;-3;0;16
0;06;194;Portee de debut de traitement d'un site;m;-3;0;16
0;06;195;Portee de fin de traitement d'un site;m;-3;0;16
0;06;196;Distance oblique maximal d'utilisation des donnees;m;-3;0;16
0;06;197;Distance NS sur le plan de projection du coin NW de l'image;m;0;-1024000;24
0;06;198;Longitude du meridien parallele a l'axe des Y;Degree;5;-18000000;26
0;06;199;Portee hydrologique utile;m;-3;0;10
0;06;217;Y-location from earth's centre in direction 90 est;m;2;-1073741824;31
0;06;232;Wavenumber (spectral);Rads/m;5;0;13
0;07;192;HAUTEUR AU DESSUS DU SOL;M;2;0;15
0;07;193;Brightness temperature;K;1;0;12
0;07;217;Z-location from earth's centre in direction north pole;m;2;-1073741824;31
0;08;192;Indicateur de changement d'une prevision de type "tendance" ou d'une prevision d'aerodrome;Code table;0;0;4
0;08;193;Phase of the life cycle of the cloud system;Code table;0;0;5
0;08;194;Caracteristique de l'alerte;Flag table;0;0;23
0;08;195;Caracteristique de la donnee qui suit;Code table;0;0;2
0;08;200;Nature (convective or not) of the cloud system;Code table;0;0;2
0;08;201;Qualitative value;Code table;0;0;3
0;08;202;type de prevision;Code table;0;0;5
0;08;203;Caracteristique temporelle MF;Code table;0;0;5
0;08;204;Caracteristique meteorologique MF;Code table;0;0;5
0;10;192;Pression minimum reduite au niveau de la mer;Pa;-1;0;14
0;10;193;Pression maximum reduite au niveau de la mer;Pa;-1;0;14
0;11;195;FORCE MAXI DU VENT PENDANT W1W2;BEAUFORT;0;0;4
0;11;196;DIRECTION D'OU SOUFFLE LE VENT  EN ALTITUDE;DEGRE VRAI;0;0;9
0;11;197;VITESSE DU VENT EN ALTITUDE;M/S;1;0;12
0;11;198;Direction du vent maximal instantane;Degree;0;0;9
0;11;199;Vitesse du vent maximal instantane;M/S;1;0;12
0;11;200;Direction associee a la vitesse qui suit;Degree;0;0;9
0;11;201;Vitesse maximale du vent instantane sur 10mn;M/S;1;0;12
0;11;202;Vitesse maximale du vent instantane sur 24 heures;M/S;1;0;12
0;11;203;Vitesse du vent a 2m;M/S;1;0;12
0;12;192;Temperature/dry-bulb temperature;K;2;0;16
0;12;193;Wet-bulb temperature;K;2;0;16
0;12;194;Dew-point temperature;K;2;0;16
0;12;195;Dry-bulb temperature at 2m;K;2;0;16
0;12;196;Wet-bulb temperature at 2m;K;2;0;16
0;12;197;Dew-point temperature at 2m;K;2;0;16
0;12;198;Virtual temperature;K;2;0;16
0;12;202;Maximum temperature,at height and over period specified;K;2;0;16
0;12;203;Minimum temperature,at height and over period specified;K;2;0;15
0;12;204;Ground minimum temperature, past 12 hours;K;2;0;15
0;12;205;Maximum temperature at 2m, past 12 hours;K;2;0;16
0;12;206;Minimum temperature at 2m, past 12 hours;K;2;0;15
0;12;207;Maximum temperature at 2m, past 24 hours;K;2;0;16
0;12;208;Minimum temperature at 2m, past 24 hours;K;2;0;15
0;12;209;Temperature non specifiee (voie 1);K;2;0;16
0;12;210;Temperature non specifiee (voie 2);K;2;0;16
0;12;221;Minimum soil temperature;K;2;0;16
0;12;222;TEMPERATURE DE LA SURFACE DE LA  NEIGE;K;2;0;15
0;12;223;Temperature de l'air maximale;K;2;0;16
0;12;224;Temperature de l'air minimale;K;2;0;16
0;12;225;Temperature de l'air a -10cm;K;2;0;16
0;12;226;Temperature de l'air a -20cm;K;2;0;16
0;12;227;Temperature de l'air a -50cm;K;2;0;16
0;12;228;Temperature de l'air a -100cm;K;2;0;16
0;12;229;Temperature minimale a 50cm;K;2;0;16
0;12;230;Temperature minimale a 10cm;K;2;0;16
0;12;231;Largeur de l'intervalle Tmin;Numeric;1;0;9
0;12;232;Largeur de l'intervalle Tmax;Numeric;1;0;9
0;12;250;Cooling rate of the cloud system;K/S;4;-1024;11
0;12;252;Skin temperature;K;2;0;16
0;12;253;Equivalent black body temperature;K;2;0;16
0;13;192;Precipitations code TR;Code table;0;0;4
0;13;193;Cumul de precipitation sur 6 mn;Kg/M**2;1;-1;14
0;13;194;QUANTITE TOTALE DE PRECIPITATION AU COURS D'UNE CERTAINE PERIODE;Kg/M**2;1;-1;14
0;13;195;HAUTEUR TOTALE DE LA COUCHE DE  NEIGE AU SOL AU POINT DE MESURE D'ALTITUDE;M;2;-2;16
0;13;196;EPAISSEUR DE LA NEIGE FRAICHE   TOMBEE EN ALTITUDE;M;2;-2;12
0;13;197;TENEUR EN EAU LIQUIDE VOLUMIQUE DE LA NEIGE;%;1;0;7
0;13;198;MASSE VOLUMIQUE DE LA NEIGE;KG/M**3;0;0;9
0;13;199;Depot de verglas;Kg/M**2;1;0;12
0;13;200;Depot de givre;Kg/M**2;1;0;12
0;13;201;Humidite relative minimale;%;0;0;7
0;13;202;Humidite relative maximale;%;0;0;7
0;13;204;Hauteur maximale de neige au sol mesuree ou estimee;M;2;-2;12
0;13;209;Pourcentage de neige dans les precipitations;%;0;0;7
0;14;192;INSOLATION HORAIRE;MINUTES;0;0;6
0;14;193;Insolation sur la periode definie;MINUTES;0;0;11
0;14;194;Rayonnement global (tres precis) integre sur une periode determinee;J/m**2;-2;0;16
0;14;195;Rayonnement diffus (tres precis) integre sur une periode determinee;J/m**2;-2;0;16
0;14;196;Rayonnement direct (tres precis) integre sur une periode determinee;J/m**2;-2;0;16
0;14;197;Rayonnement infra rouge (tres precis) integre sur une periode determinee;J/m**2;-2;0;16
0;15;202;Log of electron density;LOG M**-2;3;13000;12
0;16;193;Number of negative cloud-to-ground lightning flashes;Numeric;0;0;16
0;16;194;Number of positive cloud-to-ground lightning flashes;Numeric;0;0;16
0;16;195;Number of intracloud lightning flashes;Numeric;0;0;16
0;19;191;Length of the great axis of the fitting ellipse of the cloud system;M;-3;0;25
0;19;192;Length of the small axis of the fitting ellipse of the cloud system;M;-3;0;25
0;19;193;Angle of the fitting ellipse of the cloud system;Degree true;0;0;9
0;19;194;Area of the cloud system at this brightness temperature threshold;M**2;-6;0;28
0;19;200;Area expansion rate of the cloud system;S-1;5;-1048576;21
0;20;192;Classe de nebulosite SYMPO;Code table;0;0;3
0;20;193;VISIBILITE VERS LA MER A PARTIR D'UNE STATION COTIERE;M;-1;0;13
0;20;194;ETAT DE LA NEIGE;Code table;0;0;4
0;20;195;PROFONDEUR DE PENETRATION DE LA SONDE DE BATTAGE;M;2;0;7
0;20;196;NUAGES DANS LA VALLEE;Code table;0;0;4
0;20;197;CHASSE-NEIGE EN ALTITUDE;Code table;0;0;4
0;20;198;DESCRIPTION AVALANCHES OBSERVEES;Code table;0;0;4
0;20;199;GENRE D'AVALANCHES;Code table;0;0;4
0;20;200;ALTITUDE DEPART DE L'AVALANCHE;Code table;0;0;4
0;20;201;EXPOSITION DE L'AVALANCHE;Code table;0;0;4
0;20;202;ESTIMATION DU RISQUE D'AVALANCHE;Code table;0;0;4
0;20;203;TYPE DES GRAINS DE SURFACE PREDOMINANT DANS LA COUCHE;Code table;0;0;4
0;20;204;TYPE DES GRAINS DE SURFACE LES  PLUS NOMBREUX APRES LES GRAINS  PREDOMINANTS;Code table;0;0;4
0;20;205;DIAMETRE MOYEN DES GRAINS;M;4;0;7
0;20;206;INDICATEUR D'HOMOGENEITE DE LA  COUCHE;Code table;0;0;2
0;20;207;Epaisseur de la couche;Code table;0;0;4
0;20;209;Classes de nebulosite pour Approche;Code table;0;0;3
0;20;210;Occurence de phenomene;Flag table;0;0;16
0;20;211;Nebulosite maximale >4/8 pour une hauteur < 300m;Code table;0;0;4
0;20;212;Hauteur < 300m de la base des nuages pour une nebul>4;M;-1;-40;7
0;20;215;Indicateur de grain;Code table;0;0;2
0;20;220;W1 (Temps present SYMPO);Code table;0;0;6
0;20;221;W2 (W1 SYMPO simplifie);Code table;0;0;5
0;20;222;Temps sensible;Code table;0;0;6
0;20;223;Etendue de la couche nuageuse en octas;Numeric;1;0;7
0;21;192;Radar back scatter;dB;2;-5000;13
0;21;193;Noise figure;%;0;0;7
0;21;194;Background noise level;Numeric;0;0;8
0;21;195;Missing packet counter;Numeric;0;-127;8
0;21;196;Uwa product confidence;Flag table;0;0;12
0;21;197;Uwi product confidence;Flag table;0;0;12
0;21;198;Ura product confidence;Flag table;0;0;8
0;21;199;Uat quality analysis tests;Flag table;0;0;7
0;21;201;Peakiness;Numeric;0;0;16
0;21;202;Altimeter calibration status;Flag table;0;0;4
0;21;203;Altimeter instrument mode;Flag table;0;0;9
0;21;204;Multi/single view difference;K;2;-512;10
0;21;205;Spectral intensity;Numeric;0;0;8
0;21;206;Representation of intensity;Code table;0;0;3
0;21;207;Altitude correction (ionosphere);m;3;0;14
0;21;208;Altitude correction (dry troposphere);m;3;0;9
0;21;209;Altitude correction (wet troposphere);m;3;2000;10
0;21;210;Altitude correction (calibration constant);m;3;0;11
0;21;211;Open loop correction (htl);m;3;0;10
0;21;212;Open loop correction (agc);dB;3;-3000;14
0;21;214;Uat quality summary;Code table;0;0;3
0;21;215;Uat across-track band number;Numeric;0;0;4
0;21;216;Reflectivite pour la valeur du pixel;dBZ;1;0;16
0;21;217;Reflectivite theorique;dBZ;1;0;16
0;21;218;Reflectivite mesuree;dBZ;1;0;16
0;21;219;Reflectivite minimale pour la valeur du pixel;dBZ;0;-127;8
0;21;222;DOPPLER SPECTRUM 0 TH MOMENT (AMPLITUDE);dB;0;0;7
0;21;225;PRESCAT PRODUCT CONFIDENCE;Flag table;0;0;10
0;21;226;Pourcentage de masque;%;0;0;7
0;22;192;State of the sea;Code table;0;0;4
0;22;200;SIGNIFICANT WAVE HEIGHT (NOTE 1);M;2;0;13
0;22;201;SPECTRAL PEAK PERIOD;S;1;0;9
0;22;202;SPECTRAL PEAK WAVE LENGTH;M;0;0;13
0;22;203;MAXIMUM WAVE HEIGHT;M;2;0;13
0;22;204;AVERAGE WAVE PERIOD;S;1;0;9
0;22;205;AVERAGE WAVE LENGTH;M;0;0;12
0;22;206;DIRECTION OF DOMINANT WAVE (NOTE 2);DEGREE TRUE;0;0;9
0;22;207;DIRECTIONNAL SPREAD OF DOMINANT WAVE (NOTE 2);DEGREE TRUE;0;0;8
0;22;210;DURATION OF WAVE RECORD;S;0;0;12
0;22;211;LENGTH OF WAVE RECORD;M;0;0;16
0;22;212;WAVEBAND CENTRAL FREQUENCY;HZ;3;0;10
0;22;213;WAVEBAND CENTRAL WAVE NUMBER;1/M;5;0;13
0;22;214;MAXIMUM NON-DIRECTIONAL SPECTRAL DENSITY FREQUENCY;M**2/HZ;2;0;20
0;22;215;MAXIMUM NON-DIRECTIONAL SPECTRAL DENSITY WAVE NUMBER;M**3;2;0;20
0;22;216;NUMBER OF THE BAND IN WHICH THE MAXIMUM NON-DIRECTIONAL SPECTRAL DENSITY LIES;Numeric;0;0;7
0;22;217;SPECTRAL DENSITY RATIO;Numeric;0;0;7
